@relation 'fullCSV.arff_fullCSV.arff-weka.filters.unsupervised.attribute.Remove-V-R20,21,22_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S14.0-C4-Lfirst-last-V'

@attribute DayOfWeek numeric
@attribute TimeOfDay numeric
@attribute HourSinceStart numeric
@attribute DaySinceStart numeric
@attribute ScaledTime numeric
@attribute IP_Address string
@attribute IP_AsRank numeric
@attribute IP_AsScaledRank numeric
@attribute IP_AsAttackCount numeric
@attribute IP_AsRandomInt numeric
@attribute Port numeric
@attribute PortNormalised numeric
@attribute Uname string
@attribute UName_AsRank numeric
@attribute Uname_AsScaledRank numeric
@attribute UName_AsCount numeric
@attribute UName_AsRandomInt numeric
@attribute Country string
@attribute City string
@attribute Loc_X numeric
@attribute Loc_Y numeric
@attribute Loc_Z numeric
@attribute 0.743Loc_Y+0.643Loc_X-0.186Loc_Z numeric
@attribute 0.857Loc_Z+0.476Loc_X-0.198Loc_Y numeric
@attribute '-0.639Loc_Y+0.6  Loc_X-0.481Loc_Z' numeric

@data
4,1,33,1,0.037216,177.23.150.42,0.01592,0.864841,0.06449,0.639622,32097,0.481951,lreddy,0.69284,0.988023,0,0.374012,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,1,33,1,0.037218,139.59.103.228,0.023383,0.877391,0.041154,0.815829,38352,0.578983,wechat,0.13679,0.935073,0.000149,0.34832,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,1,33,1,0.037235,217.61.0.179,0.066667,0.911593,0.005058,0.324042,50151,0.762019,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,1,33,1,0.037283,139.59.103.228,0.023383,0.877391,0.041154,0.815829,51028,0.775623,games,0.044938,0.898742,0.000391,0.399209,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,1,33,1,0.037302,67.222.139.230,0.221891,0.950849,0.000575,0.450971,52634,0.800537,root,0,0,1,0.093379,United_States,Dallas,0.425478,0.457443,0.990929,0.349464,0.842428,0.295755
4,1,33,1,0.037313,116.31.116.38,0,0,1,0.780488,25949,0.386578,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,33,1,0.03734,116.31.116.38,0,0,1,0.780488,14918,0.215457,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,33,1,0.037365,13.66.52.230,0.053731,0.904551,0.007932,0.747138,1056,0.000419,samp,0.347654,0.965516,0.000037,0.916996,United_States,San_Antonio,0.592179,0.31698,0.045452,0.491567,0.249903,0.848671
4,1,33,1,0.037366,116.31.116.38,0,0,1,0.780488,20663,0.304578,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,33,1,0.037371,202.194.179.36,0.033831,0.889449,0.02552,0.384769,64224,0.98033,www,0.008889,0.845852,0.001901,0.676383,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,1,33,1,0.037381,13.66.52.230,0.053731,0.904551,0.007932,0.747138,1056,0.000419,metin2,0.50963,0.978,0.000019,0.116601,United_States,San_Antonio,0.592179,0.31698,0.045452,0.491567,0.249903,0.848671
4,1,33,1,0.037391,116.31.116.38,0,0,1,0.780488,36845,0.555606,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,33,1,0.037392,139.59.103.228,0.023383,0.877391,0.041154,0.815829,43672,0.661511,www,0.008889,0.845852,0.001901,0.676383,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,1,33,1,0.037394,67.222.139.230,0.221891,0.950849,0.000575,0.450971,51172,0.777857,root,0,0,1,0.093379,United_States,Dallas,0.425478,0.457443,0.990929,0.349464,0.842428,0.295755
4,1,33,1,0.037409,202.194.179.36,0.033831,0.889449,0.02552,0.384769,32591,0.489614,uucp,0.02321,0.877178,0.000708,0.991601,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,1,33,1,0.037418,116.31.116.38,0,0,1,0.780488,25114,0.373625,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,33,1,0.037433,217.61.0.179,0.066667,0.911593,0.005058,0.324042,50013,0.759878,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,1,33,1,0.037444,116.31.116.38,0,0,1,0.780488,49246,0.747979,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,33,1,0.037447,202.194.179.36,0.033831,0.889449,0.02552,0.384769,64941,0.991452,rtkit,0.042469,0.896897,0.00041,0.467391,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,1,33,1,0.03746,139.59.103.228,0.023383,0.877391,0.041154,0.815829,59710,0.910305,uucp,0.02321,0.877178,0.000708,0.991601,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,1,33,1,0.03748,217.61.0.179,0.066667,0.911593,0.005058,0.324042,60912,0.928951,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,1,33,1,0.037483,177.23.150.42,0.01592,0.864841,0.06449,0.639622,3201,0.033694,mail,0.043457,0.897648,0.000391,0.69664,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,1,33,1,0.037484,217.61.0.179,0.066667,0.911593,0.005058,0.324042,37327,0.563083,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,1,33,1,0.037487,67.222.139.230,0.221891,0.950849,0.000575,0.450971,56174,0.855452,root,0,0,1,0.093379,United_States,Dallas,0.425478,0.457443,0.990929,0.349464,0.842428,0.295755
4,1,33,1,0.037527,217.61.0.179,0.066667,0.911593,0.005058,0.324042,42716,0.646681,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,1,33,1,0.037546,217.61.0.179,0.066667,0.911593,0.005058,0.324042,41367,0.625754,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,1,33,1,0.037575,217.61.0.179,0.066667,0.911593,0.005058,0.324042,54459,0.828848,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,1,33,1,0.03758,67.222.139.230,0.221891,0.950849,0.000575,0.450971,59858,0.912601,root,0,0,1,0.093379,United_States,Dallas,0.425478,0.457443,0.990929,0.349464,0.842428,0.295755
4,1,33,1,0.037581,13.66.52.230,0.053731,0.904551,0.007932,0.747138,1056,0.000419,minecraft,0.007901,0.842008,0.002031,0.050395,United_States,San_Antonio,0.592179,0.31698,0.045452,0.491567,0.249903,0.848671
4,1,33,1,0.037587,177.23.150.42,0.01592,0.864841,0.06449,0.639622,3235,0.034221,maint,0.493827,0.976972,0.000019,0.060277,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,1,33,1,0.037588,177.23.150.42,0.01592,0.864841,0.06449,0.639622,3235,0.034221,maint,0.493827,0.976972,0.000019,0.060277,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,1,33,1,0.037598,13.66.52.230,0.053731,0.904551,0.007932,0.747138,1056,0.000419,minecraft,0.007901,0.842008,0.002031,0.050395,United_States,San_Antonio,0.592179,0.31698,0.045452,0.491567,0.249903,0.848671
4,1,33,1,0.037614,13.66.52.230,0.053731,0.904551,0.007932,0.747138,1056,0.000419,minecraft,0.007901,0.842008,0.002031,0.050395,United_States,San_Antonio,0.592179,0.31698,0.045452,0.491567,0.249903,0.848671
4,1,33,1,0.037658,116.31.116.38,0,0,1,0.780488,55116,0.839039,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,33,1,0.037659,116.31.116.38,0,0,1,0.780488,55116,0.839039,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,34,1,0.037672,67.222.139.230,0.221891,0.950849,0.000575,0.450971,35332,0.532135,root,0,0,1,0.093379,United_States,Dallas,0.425478,0.457443,0.990929,0.349464,0.842428,0.295755
4,1,34,1,0.037678,202.194.179.36,0.033831,0.889449,0.02552,0.384769,2899,0.029009,unbound,0.049877,0.902145,0.000335,0.466897,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,1,34,1,0.037684,116.31.116.38,0,0,1,0.780488,49459,0.751284,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,34,1,0.037705,177.23.150.42,0.01592,0.864841,0.06449,0.639622,29633,0.443727,man,0.147654,0.937567,0.000149,0.65415,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,1,34,1,0.037709,116.31.116.38,0,0,1,0.780488,25912,0.386004,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,1,34,1,0.037717,202.194.179.36,0.033831,0.889449,0.02552,0.384769,35240,0.530708,wangrui,0.173827,0.942894,0.000112,0.410573,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.037734,139.59.103.228,0.023383,0.877391,0.041154,0.815829,39168,0.591642,gdm,0.137778,0.935308,0.000149,0.448123,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.037735,116.31.116.38,0,0,1,0.780488,17675,0.258226,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.037756,202.194.179.36,0.033831,0.889449,0.02552,0.384769,3613,0.040085,unbound,0.049877,0.902145,0.000335,0.466897,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.037762,116.31.116.38,0,0,1,0.780488,63797,0.973706,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.037803,139.59.103.228,0.023383,0.877391,0.041154,0.815829,55208,0.840467,netcool,0.102716,0.925723,0.000186,0.738636,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.037805,217.61.0.179,0.066667,0.911593,0.005058,0.324042,52544,0.799141,wang,0.222716,0.950982,0.000093,0.217391,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.037813,13.66.52.230,0.053731,0.904551,0.007932,0.747138,1056,0.000419,csgoserver,0.019753,0.871914,0.000895,0.304348,United_States,San_Antonio,0.592179,0.31698,0.045452,0.491567,0.249903,0.848671
4,2,34,1,0.037849,217.61.0.179,0.066667,0.911593,0.005058,0.324042,60014,0.915021,developer,0.03358,0.889233,0.000485,0.671937,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.037851,217.61.0.179,0.066667,0.911593,0.005058,0.324042,35710,0.537999,run,0.060247,0.90831,0.000298,0.917984,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.037871,139.59.103.228,0.023383,0.877391,0.041154,0.815829,43014,0.651304,source,0.092346,0.922249,0.000205,0.325593,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.037947,202.194.179.36,0.033831,0.889449,0.02552,0.384769,37410,0.56437,pulse,0.10716,0.927105,0.000186,0.251976,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.037968,116.31.116.38,0,0,1,0.780488,34917,0.525697,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.037976,177.23.150.42,0.01592,0.864841,0.06449,0.639622,24738,0.367792,marco,0.255802,0.955503,0.000075,0.222332,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,2,34,1,0.037986,202.194.179.36,0.033831,0.889449,0.02552,0.384769,5770,0.073546,chrony,0.107654,0.927256,0.000186,0.096838,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.037994,116.31.116.38,0,0,1,0.780488,11604,0.164048,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038019,116.31.116.38,0,0,1,0.780488,33106,0.497603,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038026,202.194.179.36,0.033831,0.889449,0.02552,0.384769,38118,0.575353,tcpdump,0.050864,0.902785,0.000335,0.160573,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.038044,116.31.116.38,0,0,1,0.780488,14397,0.207375,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038067,177.23.150.42,0.01592,0.864841,0.06449,0.639622,39106,0.59068,marcus,0.841481,0.994367,0,0.484684,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,2,34,1,0.03807,116.31.116.38,0,0,1,0.780488,45183,0.684951,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038073,217.61.0.179,0.066667,0.911593,0.005058,0.324042,34304,0.516188,usuarios,0.131358,0.933751,0.000149,0.632411,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038077,139.59.103.228,0.023383,0.877391,0.041154,0.815829,34664,0.521772,unbound,0.049877,0.902145,0.000335,0.466897,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.038082,217.61.0.179,0.066667,0.911593,0.005058,0.324042,45749,0.693731,run,0.060247,0.90831,0.000298,0.917984,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038097,116.31.116.38,0,0,1,0.780488,22574,0.334223,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038121,217.61.0.179,0.066667,0.911593,0.005058,0.324042,45141,0.6843,prueba,0.034568,0.890179,0.000485,0.805336,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038146,139.59.103.228,0.023383,0.877391,0.041154,0.815829,50704,0.770597,db2inst1,0.031605,0.887254,0.000522,0.949111,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.038157,177.23.150.42,0.01592,0.864841,0.06449,0.639622,36994,0.557917,mario,0.209383,0.948968,0.000093,0.519763,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,2,34,1,0.038214,139.59.103.228,0.023383,0.877391,0.041154,0.815829,38508,0.581403,resona,0.131852,0.933873,0.000149,0.170455,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.038216,202.194.179.36,0.033831,0.889449,0.02552,0.384769,7934,0.107116,jinzhi,0.122963,0.931595,0.000168,0.716403,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.038254,202.194.179.36,0.033831,0.889449,0.02552,0.384769,40302,0.609233,xin,0.130864,0.933628,0.000149,0.458498,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.038291,202.194.179.36,0.033831,0.889449,0.02552,0.384769,8696,0.118936,wjgen,0.200494,0.947552,0.000093,0.742589,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.038299,116.31.116.38,0,0,1,0.780488,23077,0.342026,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038315,217.61.0.179,0.066667,0.911593,0.005058,0.324042,60630,0.924577,dev,0.032099,0.88776,0.000503,0.928854,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038323,116.31.116.38,0,0,1,0.780488,43107,0.652747,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038342,217.61.0.179,0.066667,0.911593,0.005058,0.324042,45133,0.684175,gpadmin,0.041975,0.896516,0.00041,0.469368,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038349,116.31.116.38,0,0,1,0.780488,23042,0.341483,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038372,217.61.0.179,0.066667,0.911593,0.005058,0.324042,35293,0.53153,usuarios,0.131358,0.933751,0.000149,0.632411,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038375,116.31.116.38,0,0,1,0.780488,48384,0.734607,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.0384,116.31.116.38,0,0,1,0.780488,23731,0.352171,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038416,177.23.150.42,0.01592,0.864841,0.06449,0.639622,55009,0.83738,marketing,0.280988,0.958568,0.000056,0.899704,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,2,34,1,0.038419,139.59.103.228,0.023383,0.877391,0.041154,0.815829,58396,0.889921,pulse,0.10716,0.927105,0.000186,0.251976,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.038425,116.31.116.38,0,0,1,0.780488,11052,0.155485,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038481,202.194.179.36,0.033831,0.889449,0.02552,0.384769,42462,0.642741,cwcong,0.17284,0.942708,0.000112,0.48913,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.038488,139.59.103.228,0.023383,0.877391,0.041154,0.815829,46198,0.700697,chrony,0.107654,0.927256,0.000186,0.096838,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.03851,177.23.150.42,0.01592,0.864841,0.06449,0.639622,40225,0.608039,master,0.036543,0.891993,0.000466,0.217885,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,2,34,1,0.038519,202.194.179.36,0.033831,0.889449,0.02552,0.384769,10788,0.151389,sjlong,0.260247,0.956065,0.000075,0.640316,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.038557,139.59.103.228,0.023383,0.877391,0.041154,0.815829,34004,0.511534,tcpdump,0.050864,0.902785,0.000335,0.160573,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,34,1,0.038557,202.194.179.36,0.033831,0.889449,0.02552,0.384769,43129,0.653088,cyliang,0.168395,0.941857,0.000112,0.371542,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,34,1,0.038603,177.23.150.42,0.01592,0.864841,0.06449,0.639622,61187,0.933218,mattew,0.693333,0.988047,0,0.129941,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,2,34,1,0.038609,217.61.0.179,0.066667,0.911593,0.005058,0.324042,51890,0.788995,web,0.02963,0.885148,0.000578,0.610672,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038609,217.61.0.179,0.066667,0.911593,0.005058,0.324042,53526,0.814374,user1,0.026173,0.881099,0.000652,0.258893,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.03863,116.31.116.38,0,0,1,0.780488,64198,0.979926,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038654,217.61.0.179,0.066667,0.911593,0.005058,0.324042,35495,0.534663,tomcat,0.007407,0.839902,0.002162,0.338439,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,2,34,1,0.038656,116.31.116.38,0,0,1,0.780488,42983,0.650823,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038679,116.31.116.38,0,0,1,0.780488,26328,0.392458,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038706,116.31.116.38,0,0,1,0.780488,14801,0.213642,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038731,116.31.116.38,0,0,1,0.780488,43239,0.654794,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038757,116.31.116.38,0,0,1,0.780488,31104,0.466547,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,2,34,1,0.038762,139.59.103.228,0.023383,0.877391,0.041154,0.815829,53888,0.81999,wpyan,0.109136,0.927702,0.000186,0.711462,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,2,35,1,0.038788,202.194.179.36,0.033831,0.889449,0.02552,0.384769,44764,0.678451,wpyan,0.109136,0.927702,0.000186,0.711462,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,35,1,0.038824,177.23.150.42,0.01592,0.864841,0.06449,0.639622,26050,0.388145,mcserver,0.261235,0.956189,0.000075,0.955534,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,2,35,1,0.038827,202.194.179.36,0.033831,0.889449,0.02552,0.384769,13117,0.187518,leo,0.228148,0.951769,0.000075,0.602767,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,2,35,1,0.038831,139.59.103.228,0.023383,0.877391,0.041154,0.815829,41694,0.630827,jitui,0.207407,0.948658,0.000093,0.121047,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,3,35,1,0.038866,202.194.179.36,0.033831,0.889449,0.02552,0.384769,45461,0.689264,postgis,0.22716,0.951627,0.000075,0.81917,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,3,35,1,0.038876,217.61.0.179,0.066667,0.911593,0.005058,0.324042,33828,0.508803,postgres,0.004444,0.82323,0.003317,0.979743,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,3,35,1,0.038885,116.31.116.38,0,0,1,0.780488,28433,0.425112,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,3,35,1,0.038896,180.250.182.26,0.106468,0.926876,0.001839,0.979592,64321,0.981835,git,0.003457,0.815027,0.004137,0.110672,Indonesia,Dalisodo,0.445586,0.534247,0.005813,0.554066,0.078783,0.62491
4,3,35,1,0.038897,180.250.182.26,0.106468,0.926876,0.001839,0.979592,64321,0.981835,git,0.003457,0.815027,0.004137,0.110672,Indonesia,Dalisodo,0.445586,0.534247,0.005813,0.554066,0.078783,0.62491
4,3,35,1,0.038898,180.250.182.26,0.106468,0.926876,0.001839,0.979592,64321,0.981835,git,0.003457,0.815027,0.004137,0.110672,Indonesia,Dalisodo,0.445586,0.534247,0.005813,0.554066,0.078783,0.62491
4,3,35,1,0.0389,139.59.103.228,0.023383,0.877391,0.041154,0.815829,57732,0.879621,jinzhi,0.122963,0.931595,0.000168,0.716403,Singapore,Singapore,0.361225,0.474181,0.978053,0.319454,0.789187,0.246912
4,3,35,1,0.038901,217.61.0.179,0.066667,0.911593,0.005058,0.324042,43598,0.660363,root,0,0,1,0.093379,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,3,35,1,0.038904,202.194.179.36,0.033831,0.889449,0.02552,0.384769,13817,0.198377,edesign,0.305679,0.961317,0.000056,0.506423,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,3,35,1,0.038911,116.31.116.38,0,0,1,0.780488,19848,0.291935,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,3,35,1,0.038916,177.23.150.42,0.01592,0.864841,0.06449,0.639622,30594,0.458635,mdpi,0.093333,0.922597,0.000205,0.631917,Brazil,None,0.25819,0.268741,0.870301,0.115242,0.690938,0.351547
4,3,35,1,0.03892,217.61.0.179,0.066667,0.911593,0.005058,0.324042,43853,0.664319,ftpuser,0.01037,0.850884,0.001621,0.857708,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,3,35,1,0.038936,116.31.116.38,0,0,1,0.780488,50332,0.764826,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,3,35,1,0.038942,202.194.179.36,0.033831,0.889449,0.02552,0.384769,46154,0.700014,r8_fusion,0.229136,0.95191,0.000075,0.094368,China,Qingdao,0.491839,0.487527,0.001898,0.552397,0.115047,0.687447
4,3,35,1,0.038958,217.61.0.179,0.066667,0.911593,0.005058,0.324042,46870,0.711121,ubuntu,0.003951,0.819385,0.003765,0.399704,Germany,Frankfurt,0.163938,0.861014,0.418229,0.541447,0.147123,0.072489
4,3,35,1,0.038961,116.31.116.38,0,0,1,0.780488,41737,0.631494,root,0,0,1,0.093379,China,Shenzhen,0.281502,0.131181,0.243508,0.117732,0.25498,0.688876
4,3,35,1,0.038962,179.40.199.171,0.156716,0.939497,0.00092,0.442011,57222,0.871709,root,0,0,1,0.093379,Argentina,San_Justo,0.711982,0.948953,0.559005,0.960083,0.57127,0.327995
4,3,35,1,0.038963,179.40.199.171,0.156716,0.939497,0.00092,0.442011,57227,0.871787,root,0,0,1,0.093379,Argentina,San_Justo,0.711982,0.948953,0.559005,0.960083,0.57127,0.327995
